tweet,tokenized_sents,clean_english,negPos,pol
kiiyle yenen Fenerbaheye mi,['kiiyle yenen Fenerbaheye mi'],Fenerbahye eaten with people,Neutral,0.0
Teekkrler kardeim benim .,['Teekkrler kardeim benim .'],Thank you my brother.,Neutral,0.0
Fenerbahe Galatasaray ma saat kata muhtemel ler belli oldu Sper Ligde hafta derbi heyecan meydana gelecek . Yeni sezonda ligde istedii neticeleri elde edemeyen Galatasaray Fenerbahe kar ...,"['Fenerbahe Galatasaray ma saat kata muhtemel ler belli oldu Sper Ligde hafta derbi heyecan meydana gelecek .', 'Yeni sezonda ligde istedii neticeleri elde edemeyen Galatasaray Fenerbahe kar ...']","The probable s have been determined for Fenerbahe Galatasaray . Galatasaray Fenerbahe, who could not achieve the desired results in the league in the new season, ...",Positive,0.13636363636363635
Games Mesut zil kadroya ...,['Games Mesut zil kadroya ...'],Games Mesut has been cast in the ring...,Neutral,0.0
Ma bileti,['Ma bileti'],ma ticket,Neutral,0.0
Kazanmak Kimyanda Var Galatasaray nGnlerdenGalatasaray Sper Toto Sper lig Ahmet alk Sezonu . Hafta .. . Fenerbahe SK lker Stadyumu Atilla Karaolan,"['Kazanmak Kimyanda Var Galatasaray nGnlerdenGalatasaray Sper Toto Sper lig Ahmet alk Sezonu .', 'Hafta .. .', 'Fenerbahe SK lker Stadyumu Atilla Karaolan']",You Have Chemistry To Win Galatasaray nGnenlerGalatasaray Sper Toto Sper league Ahmet alk Season . Week .. . Fenerbahe SK Iker Stadium Atilla Karaolan,Positive,0.8
Bugn gnlerden Fenerbahe,['Bugn gnlerden Fenerbahe'],Fenerbahe from today,Neutral,0.0
MOOD FENERBAHCE,['MOOD FENERBAHCE'],MOOD FENERBAHCE,Neutral,0.0
Kerem nan Fenerbahenin yldr Kadkyde Galatasaraya kar galibiyeti yok .,['Kerem nan Fenerbahenin yldr Kadkyde Galatasaraya kar galibiyeti yok .'],Kerem nan Fenerbahe's year is not a win against Galatasaray in Kadky.,Negative,-0.4
allahm sen bugn galatasarayn fenerbaheyi yenmesini nasip et yarabbim amin .,['allahm sen bugn galatasarayn fenerbaheyi yenmesini nasip et yarabbim amin .'],"God, grant that Galatasaray will beat Fenerbahce today, my Lord, amen.",Neutral,0.0
prt,['prt'],prt,Neutral,0.0
hidayett Fenerbahe,['hidayett Fenerbahe'],hidayett Fenerbahe,Neutral,0.0
Hi Belli Olmaz Derbi Malarda Her An Herey Olabilir Fenerbahe Kazanacak Derbiyi,['Hi Belli Olmaz Derbi Malarda Her An Herey Olabilir Fenerbahe Kazanacak Derbiyi'],It's Not Certain,Negative,-0.10714285714285714
Fenerbaheli taraftarlara bugn soralm smail Kartal seneye devam etsin der . Yakup nar,"['Fenerbaheli taraftarlara bugn soralm smail Kartal seneye devam etsin der .', 'Yakup nar']","Let's ask Fenerbaheli fans today, smail Kartal says let's continue next year. Jacob pomegranate",Neutral,0.0
Fenerbahe kaymak,['Fenerbahe kaymak'],Fenerbahe cream,Neutral,0.0
Fenerbahe kazansn,['Fenerbahe kazansn'],Fenerbahe win,Positive,0.8
Rdvan Dilmen u kadroyla Beikta ampiyon olamaz oturmu bir Trabzonspor oturmu bir Fenerbahe varken,['Rdvan Dilmen u kadroyla Beikta ampiyon olamaz oturmu bir Trabzonspor oturmu bir Fenerbahe varken'],Beikta can't be champion with Rdvan Dilmen u squad while Trabzonspor is sitting and Fenerbahe is sitting,Neutral,0.0
FENERBAHE,['FENERBAHE'],FENERBAH,Neutral,0.0
Balk hafzal amk evldi sklemeyin sunu,['Balk hafzal amk evldi sklemeyin sunu'],"Balk hafzal amk married, don't bother presenting",Positive,0.25
Vefa Kk Fenerbahe sevgisi insann mrn uzatyor ... Beyaz TV,['Vefa Kk Fenerbahe sevgisi insann mrn uzatyor ... Beyaz TV'],Loyalty Kk Fenerbahe love extends people's life ... Beyaz TV,Positive,0.5
bjk n alan basksn ok doru uygulayan bir takma kar bunlar yaparsan eline verir gnderir . Fenerbahe tane saplad hala akllanmadlar . Madem byle oynuyorsun bari byk takmlara kar farkl bir oyun mantn olsun aw .,"['bjk n alan basksn ok doru uygulayan bir takma kar bunlar yaparsan eline verir gnderir .', 'Fenerbahe tane saplad hala akllanmadlar .', 'Madem byle oynuyorsun bari byk takmlara kar farkl bir oyun mantn olsun aw .']","If you do these things , he will send you a nickname that applies the big n area pressure very correctly . They stabbed Fenerbahe and they are still not understood. If that's how you play, at least have a different game logic against big teams aw .",Negative,-0.08333333333333333
n,['n'],n,Neutral,0.0
Bugn gnlerden Fenerbahe,['Bugn gnlerden Fenerbahe'],Fenerbahe from today,Neutral,0.0
Asolan Fenerbahe,['Asolan Fenerbahe'],Asolan Fenerbahe,Neutral,0.0
Son senede Galatasaray Fenerbahenin ayn sayda ampiyonluk kutlad deplasmandr Kadky ...,['Son senede Galatasaray Fenerbahenin ayn sayda ampiyonluk kutlad deplasmandr Kadky ...'],"Kadky, the away team where Galatasaray Fenerbahe celebrated the same number of championships in the last year...",Positive,0.11666666666666665
fenerbahe galatasaray halit,['fenerbahe galatasaray halit'],fenerbahe galatasaray halit,Neutral,0.0
Akama aslan tokatlama var . KORKMA TTRE,"['Akama aslan tokatlama var .', 'KORKMA TTRE']",There is Akama lion slapping. DO NOT FEAR,Neutral,0.0
Bak resmi kaytlar bunu diyor ayak oyunlaryla i ettiiniz ampiyonluklar kabullenmeyi reneceksiniz,['Bak resmi kaytlar bunu diyor ayak oyunlaryla i ettiiniz ampiyonluklar kabullenmeyi reneceksiniz'],"Look, the official records say that, you'll learn to accept the championships you've done with your footwork.",Neutral,0.0
yerimizi aldik,['yerimizi aldik'],we took our place,Neutral,0.0
This is Kadky..,['This is Kadky..'],This is Kadky..,Neutral,0.0
Alaehir FBD Lokalimiz Ma gn . Tm Alaehirli Fenerbaheli dostlarmz Akam cretsiz olarak Fenerbahemizi zlemeye Lokalimize Bekliyoruz.. Saat TOPLANMA SAATMZ FENERBAHE g.saray STSL Ahmet alk Sezonu .Hafta,"['Alaehir FBD Lokalimiz Ma gn .', 'Tm Alaehirli Fenerbaheli dostlarmz Akam cretsiz olarak Fenerbahemizi zlemeye Lokalimize Bekliyoruz.. Saat TOPLANMA SAATMZ FENERBAHE g.saray STSL Ahmet alk Sezonu .Hafta']",Alaehir FBD Locale Magn . All our Alaehirli Fenerbaheli friends are waiting for you at our restaurant to watch our Fenerbahe free of charge in the evening.,Positive,0.4
Fena saplqyacaz vayb aldm ben,['Fena saplqyacaz vayb aldm ben'],It's bad saplqyacaz wow I took,Negative,-0.29999999999999993
,[],,Neutral,0.0
Tarafn se Fenerbahe Galatasaray,['Tarafn se Fenerbahe Galatasaray'],By your side Fenerbahe Galatasaray,Neutral,0.0
wenn Fenerbahce dieses Jahr noch meister wird kauf ich dir,['wenn Fenerbahce dieses Jahr noch meister wird kauf ich dir'],wenn Fenerbahce dieses Jahr noch meister wird kauf ich,Neutral,0.0
Bugn gnlerden Fenerbahe Var,['Bugn gnlerden Fenerbahe Var'],Fenerbahe is available today,Positive,0.4
Fenerbahe,['Fenerbahe'],Fenerbahe,Neutral,0.0
erenbakidogan BeraberlikFenerbahe,['erenbakidogan BeraberlikFenerbahe'],erenbakidogan DrawFenerbahe,Neutral,0.0
Yurekli Rize Trabzonu penaltiyla yenerken kimse oyun ekmiyor iin iine Fenerbahe yi ekmek isterken ufak biey oyun ekiyorlar alginiz batsn,['Yurekli Rize Trabzonu penaltiyla yenerken kimse oyun ekmiyor iin iine Fenerbahe yi ekmek isterken ufak biey oyun ekiyorlar alginiz batsn'],"While hearty Rize is beating Trabzon with a penalty, no one is playing games, so while they want to plant Fenerbahe in it, they are making a small game, make your perception go wrong.",Negative,-0.3833333333333333
Trabzonspor seni siksin tede kudur oruspu cocugu,['Trabzonspor seni siksin tede kudur oruspu cocugu'],Trabzonspor fuck you tede mad son of a bitch,Negative,-0.5125
yl nceki yazmzdan,['yl nceki yazmzdan'],from our previous article,Negative,-0.16666666666666666
Feslix Hayr videoda yokmu olmasn . Ona bakarsak kupada Fenerbaheye gol atan Ribery yok . Hani Podolski hani Jardel,"['Feslix Hayr videoda yokmu olmasn .', 'Ona bakarsak kupada Fenerbaheye gol atan Ribery yok .', 'Hani Podolski hani Jardel']","Feslix No, not in the video. If we look at him, there is no Ribery who scored against Fenerbahce in the cup. You know Podolski you know Jardel",Neutral,0.0
Fenerbahe Galatasaray,['Fenerbahe Galatasaray'],Fenerbahe Galatasaray,Neutral,0.0
Fenerbahe p,['Fenerbahe p'],Fenerbahe p,Neutral,0.0
Fenerbahe kazanacak Paran cebinde kalsn ocuklara bir eyler alirsin Ramazan gn,['Fenerbahe kazanacak Paran cebinde kalsn ocuklara bir eyler alirsin Ramazan gn'],Fenerbahe will win. Keep your money in your pocket. You can buy something for the children. Ramadan day.,Positive,0.8
Ahmet E. Fenerbahe biletlerinin snde bittiini sylyor ben ktktan dk sonra aldm.. Neyse iyi bilirsiniz tabi p,['Ahmet E. Fenerbahe biletlerinin snde bittiini sylyor ben ktktan dk sonra aldm.. Neyse iyi bilirsiniz tabi p'],"Ahmet E. says that the Fenerbahe tickets are over soon, I bought them a minute after they came out.",Neutral,0.0
Fenerbahe Fenerbahe final ma yapsa kazanan kmaz amk,['Fenerbahe Fenerbahe final ma yapsa kazanan kmaz amk'],Fenerbahe Wouldn't win if Fenerbahe made it to the final,Positive,0.4
Aynen hazr olun,['Aynen hazr olun'],Just be ready,Positive,0.2
Tm zamanlarn iyi basketbol oyuncusu tartmalarnda ad geen yl fazla gemeye balayan LeBron James kadn basketbolunda nemli bir baarya imza atarak Euroleaguede finale kalan Fenerbahe Safiport ilgili bir paylam yapt,['Tm zamanlarn iyi basketbol oyuncusu tartmalarnda ad geen yl fazla gemeye balayan LeBron James kadn basketbolunda nemli bir baarya imza atarak Euroleaguede finale kalan Fenerbahe Safiport ilgili bir paylam yapt'],"LeBron James, whose name started to pass over the last year in the debates on the best basketball player of all time, made a relevant post about Fenerbahe Safiport, who made an important success in women's basketball and made it to the Euroleague finals.",Positive,0.41999999999999993
Seri malubiyet alrlar son hafta berabere kalrlar . Fenerbahe ampi diyebiliriz.. inanmayan faiktir,"['Seri malubiyet alrlar son hafta berabere kalrlar .', 'Fenerbahe ampi diyebiliriz.. inanmayan faiktir']",They get a series defeat and draw in the last week. We can say Fenerbahe amp.. who doesn't believe is a faik,Neutral,0.0
Fenerbahenin yeni yksek divan kurulu bakan Uur Dndaroldu,['Fenerbahenin yeni yksek divan kurulu bakan Uur Dndaroldu'],Fenerbahe's new supreme council minister Uur Dndaroldu,Positive,0.13636363636363635
Fenerbahe Galatasaray Goller Rossi Kerem Babel,['Fenerbahe Galatasaray Goller Rossi Kerem Babel'],Fenerbahe Galatasaray Goals Rossi Kerem Babel,Neutral,0.0
Hdpli bile olsa chpden iyidir dn,['Hdpli bile olsa chpden iyidir dn'],Even with hdp it is better than chp dn,Positive,0.5
Ya berabere Galatasaray tahmin ediyorum . mza,"['Ya berabere Galatasaray tahmin ediyorum .', 'mza']",I'm guessing Galatasaray draw. signature,Neutral,0.0
Fenerbahe Bakann aklna seimde byle bir ifade nasl gelirMakam korkusu,['Fenerbahe Bakann aklna seimde byle bir ifade nasl gelirMakam korkusu'],"How does such an expression come to the mind of the Minister of Fenerbahce, fear of office?",Neutral,0.0
FENERBAHE,['FENERBAHE'],FENERBAH,Neutral,0.0
Peki ilk ma deneyemimin derbi olacak olmas,['Peki ilk ma deneyemimin derbi olacak olmas'],"Well, my first match will be a derby.",Positive,0.25
kalk appiah allahn dedii olur gndermesi gelir..,['kalk appiah allahn dedii olur gndermesi gelir..'],"get up, appiah, what God says happens, he sends it..",Neutral,0.0
Amk neyin zgveni ma krmz kart jokeri penalt jokeri atana kadar jokerleri sama sama galibiyet alp ligde kaldnz Gztepe man saymyorum bile ezeli rekabette Fenerbahe ma stn hala neyin ovu,['Amk neyin zgveni ma krmz kart jokeri penalt jokeri atana kadar jokerleri sama sama galibiyet alp ligde kaldnz Gztepe man saymyorum bile ezeli rekabette Fenerbahe ma stn hala neyin ovu'],What's wrong,Negative,-0.5
yle bir ma sen gel postere Mesut zil i koyama . Cidden bir ey diyemiyorum .,"['yle bir ma sen gel postere Mesut zil i koyama .', 'Cidden bir ey diyemiyorum .']","Come on, you can't put Mesut bell on the poster. I can't say anything seriously.",Negative,-0.3333333333333333
Bugn gnlerden fenerbahce,['Bugn gnlerden fenerbahce'],Fenerbahce from today,Neutral,0.0
mod ektedir..,['mod ektedir..'],The mod is attached.,Positive,0.2
ZJZJZJXJDJDKSLSDBSMSKDJN,['ZJZJZJXJDJDKSLSDBSMSKDJN'],ZJZJZJXJDJDKSLSDBSMSKDJN,Neutral,0.0
El Fenerbahe ha tardat minuts i segons anotar els primers punts la final . Lequip local . Alg haur danar a contracorrent sembla .,"['El Fenerbahe ha tardat minuts i segons anotar els primers punts la final .', 'Lequip local .', 'Alg haur danar a contracorrent sembla .']",El Fenerbahe ha tardat minuts i segons anotar els primers punts la final . Lequip local . Alg haur danar a contracorrent sembla .,Neutral,0.0
Maa gitmiyor Fenerbahe kazanyor.Trabzonsporu vdadamlarn yz glmyorKruse hayatnn pokerini oynad dedi adam ald tazminatla kumarhane at.Filmini eksen Ali Koun kapal gie izlenir.Bir basn toplants dzenleyip Trabzonsporu vse ampiyon olamazlar net .,['Maa gitmiyor Fenerbahe kazanyor.Trabzonsporu vdadamlarn yz glmyorKruse hayatnn pokerini oynad dedi adam ald tazminatla kumarhane at.Filmini eksen Ali Koun kapal gie izlenir.Bir basn toplants dzenleyip Trabzonsporu vse ampiyon olamazlar net .'],"Salary does not go, Fenerbahe wins. Trabzonspor vidadamn's face is not smiling. The man said that Kruse played the poker of his life, the man fired the casino with the compensation he received. The movie axis Ali Koun is closed to watch. They can't be champions vs Trabzonspor by arranging a press meeting.",Positive,0.09999999999999999
Kara deryalarda bir fenersin,['Kara deryalarda bir fenersin'],You are a lantern in black seas,Negative,-0.16666666666666666
Allahm hayrl mbarek ramazan aynn hrmetine Fenerbahenin ma kazanmasn nasip eyle .,['Allahm hayrl mbarek ramazan aynn hrmetine Fenerbahenin ma kazanmasn nasip eyle .'],May Allah grant Fenerbahe to win for the sake of the blessed Ramadan month.,Positive,0.8
Fenerbahe kazanr,['Fenerbahe kazanr'],Fenerbahce wins,Positive,0.3
Dn bugn yarn gn FENERBAHE,['Dn bugn yarn gn FENERBAHE'],"yesterday, today, yarn day, FENERBAHE",Negative,-0.1
Fenerbahe kazanr lk gol Rossi atar Krmz kart olmaz,['Fenerbahe kazanr lk gol Rossi atar Krmz kart olmaz'],Fenerbahe wins First goal Rossi scores No red card,Positive,0.18333333333333335
Fenerbahe rr,['Fenerbahe rr'],Fenerbahe rr,Neutral,0.0
ondi z Fenerbahe nin byk dman ali ko saolsun,['ondi z Fenerbahe nin byk dman ali ko saolsun'],Thanks to the great enemies of Fenerbahe ondi z,Positive,0.5
En byk Fenerbahe,['En byk Fenerbahe'],The biggest Fenerbahe,Neutral,0.0
Bugn metrobsn insan poplasyonunu Fenerbahe formal insanlardan oluuyor .,['Bugn metrobsn insan poplasyonunu Fenerbahe formal insanlardan oluuyor .'],"Today, the metrobus' human population consists of Fenerbahe formal people.",Neutral,0.0
Bu akam Fenerbahenin kazanmamas iin ey hazr . Galatasarayl arkadalar ma izlemek istemiyor . Herkes FByi favori gryor . GSni iyi oyuncusu denilen Kerem yok . FB ok formda GSnin formu dk . ddaa bahislerinde herkesin FBye oynamas byk etken,"['Bu akam Fenerbahenin kazanmamas iin ey hazr .', 'Galatasarayl arkadalar ma izlemek istemiyor .', 'Herkes FByi favori gryor .', 'GSni iyi oyuncusu denilen Kerem yok .', 'FB ok formda GSnin formu dk .', 'ddaa bahislerinde herkesin FBye oynamas byk etken']",Everything is ready so that Fenerbahce does not win this evening. Galatasarayl friends do not want to watch me . Everyone sees FB as their favourite. There is no Kerem called GSni best player. FB is in ok form GS's form is min . It is a big factor that everyone plays on FB in ddaa bets.,Positive,0.26
Sleyman seba kfr yanl . Kfr ou zaman kime edilse yanl . Ama zamanda edilmez . Beikta Fenerbahe ma olur edersin hadi neyse Alanya alaka Fener imdi Fener nerden kt imdi bence salak biey hangi takm taraftar yaparsa yapsn,"['Sleyman seba kfr yanl .', 'Kfr ou zaman kime edilse yanl .', 'Ama zamanda edilmez .', 'Beikta Fenerbahe ma olur edersin hadi neyse Alanya alaka Fener imdi Fener nerden kt imdi bence salak biey hangi takm taraftar yaparsa yapsn']","Süleyman seba kfr wrong. Kfr is often wrong to whom it is made. But not in time. Beikta Fenerbahe, you'll be okay, come on, anyway, Alanya, what's wrong, Fener, now where did Fener come from, I think it's stupid, no matter which team makes the fans",Negative,-0.36
Mac sonu gayet guzel sarilmalar vardi.Baskanlari Trabzon baskaniyla MHK operasyon yapiyor bizi ilgilendirmez alan razi veren razi.Ama pozisyon Fenerbahce macunda olsa AN ortaligi yikardi.Ali Ko un iyi dostu AN..,['Mac sonu gayet guzel sarilmalar vardi.Baskanlari Trabzon baskaniyla MHK operasyon yapiyor bizi ilgilendirmez alan razi veren razi.Ama pozisyon Fenerbahce macunda olsa AN ortaligi yikardi.Ali Ko un iyi dostu AN..'],"There were very good hugs at the end of the match. MHK is operating with the president of Trabzon, it is not our concern, the area is the consent who gives consent. But even if the position was in Fenerbahce paste, AN would have destroyed the situation.",Positive,0.9099999999999999
Ardann gol var,['Ardann gol var'],Ardan has a goal,Neutral,0.0
Fenerbahe,['Fenerbahe'],Fenerbahe,Neutral,0.0
Kalk appiah kalk Allahn dedii olur ..,['Kalk appiah kalk Allahn dedii olur ..'],"Get up, get up, get up, what God says will happen..",Neutral,0.0
e Fenerbahe Galatasaray U,['e Fenerbahe Galatasaray U'],e Fenerbahe Galatasaray U,Neutral,0.0
P Sopron Basket Molas Fenerbahe Safiport Sopron Basket,['P Sopron Basket Molas Fenerbahe Safiport Sopron Basket'],P Sopron Basket Molas Fenerbahe Safiport Sopron Basket,Neutral,0.0
Kaybedilen final sonrasi caniniz sagolsun yazanlar kulubu vasata alistiranlarla ayni zihniyet Lapena yi bugun kovun sadece Zandalasini Plum yuruye yuruye su maci kazanirdin .,['Kaybedilen final sonrasi caniniz sagolsun yazanlar kulubu vasata alistiranlarla ayni zihniyet Lapena yi bugun kovun sadece Zandalasini Plum yuruye yuruye su maci kazanirdin .'],"Good luck after the lost final, those who wrote the same mentality as those who trained the club to the mediocre. Fire Lapena today, you would only win Zandalasini Plum walking by walking.",Positive,0.16666666666666666
unu herkes yapar u derbi videolarna bari hazrlann ag,['unu herkes yapar u derbi videolarna bari hazrlann ag'],"Everyone does this, get ready for the derby videos!",Positive,0.25
BAARILAR SMAL HOCAM BAARILAR FENERBAHEM . Taraftarlar Kadkye akn etti Son Dakika fazla detay,"['BAARILAR SMAL HOCAM BAARILAR FENERBAHEM .', 'Taraftarlar Kadkye akn etti Son Dakika fazla detay']",SUCCESSES SMAL TEACHER SUCCESSFUL FENERBAHEM . Fans flocked to Kadkye Last Minute more details,Positive,0.4166666666666667
Gcn Tarihinden Al FENERBAHE Var e,['Gcn Tarihinden Al FENERBAHE Var e'],Get it from Gcn History FENERBAHE Yes e,Neutral,0.0
eyi seveceksin Fenerbaheyi bide Fenerbaheyi seveni,['eyi seveceksin Fenerbaheyi bide Fenerbaheyi seveni'],you will love Fenerbahe,Positive,0.5
